119, 2.820, 3.026, 1, 1
120, 2.826, 3.058, 1, 1
121, 2.746, 2.997, 1, 1
122, 2.900, 2.991, 1, 1
123, 2.820, 3.074, 1, 1
124, 2.849, 3.042, 1, 1
125, 2.791, 3.058, 1, 1
126, 2.855, 2.991, 1, 1
127, 2.775, 2.997, 1, 1
128, 2.904, 3.039, 1, 1
129, 2.749, 2.971, 1, 1
130, 2.920, 3.091, 1, 1
131, 2.800, 3.068, 1, 1
132, 2.891, 3.107, 1, 1
133, 2.768, 2.923, 1, 1
134, 2.813, 3.078, 1, 1
135, 2.810, 3.055, 1, 1
136, 2.868, 3.004, 1, 1
137, 2.826, 3.087, 1, 1
138, 2.907, 2.962, 1, 1
139, 2.887, 3.036, 1, 1
140, 2.900, 3.033, 1, 1
141, 2.852, 2.991, 1, 1
142, 2.833, 2.994, 1, 1
143, 2.791, 3.058, 1, 1
144, 2.868, 3.023, 1, 1
145, 2.804, 2.920, 1, 1
146, 2.852, 2.955, 1, 1
147, 2.868, 3.023, 1, 1
148, 2.833, 3.058, 1, 1
149, 2.820, 3.058, 1, 1
150, 2.804, 3.033, 1, 1
151, 2.868, 3.016, 1, 1
152, 2.868, 3.058, 1, 1
153, 2.829, 2.991, 1, 1
154, 2.842, 3.084, 1, 1
155, 2.868, 2.991, 1, 1
156, 2.852, 2.991, 1, 1
157, 2.810, 2.997, 1, 1
158, 2.791, 2.991, 1, 1
159, 2.755, 2.952, 1, 1
160, 2.775, 2.971, 1, 1
161, 2.849, 2.897, 1, 1
162, 2.755, 3.033, 1, 1
163, 2.900, 3.023, 1, 1
164, 2.862, 3.007, 1, 1
165, 2.791, 2.991, 1, 1
166, 2.746, 2.962, 1, 1
167, 2.939, 2.936, 1, 1
168, 2.826, 2.991, 1, 1
169, 2.852, 2.962, 1, 1
170, 2.768, 3.071, 1, 1
171, 2.794, 3.136, 1, 1
172, 2.852, 3.026, 1, 1
173, 2.868, 3.023, 1, 1
174, 2.846, 3.065, 1, 1
175, 2.842, 2.962, 1, 1
176, 2.810, 3.039, 1, 1
177, 2.852, 3.126, 1, 1
178, 2.817, 2.952, 1, 1
179, 2.878, 3.045, 1, 1
180, 2.920, 3.074, 1, 1
181, 2.800, 2.991, 1, 1
182, 2.920, 3.058, 1, 1
183, 2.733, 2.958, 1, 1
184, 2.852, 2.994, 1, 1
185, 2.839, 3.016, 1, 1
186, 2.849, 3.058, 1, 1
187, 2.788, 3.020, 1, 1
188, 2.829, 3.026, 1, 1
189, 2.878, 3.058, 1, 1
190, 2.755, 3.007, 1, 1
191, 2.697, 2.955, 1, 1
192, 2.839, 2.991, 1, 1
193, 2.862, 2.971, 1, 1
194, 2.817, 3.007, 1, 1
195, 2.797, 2.981, 1, 1
196, 2.781, 3.091, 1, 1
197, 2.852, 3.026, 1, 1
198, 2.817, 2.991, 1, 1
199, 2.852, 2.978, 1, 1
200, 2.778, 3.036, 1, 1
201, 2.817, 3.074, 1, 1
202, 2.849, 2.962, 1, 1
203, 2.817, 2.952, 1, 1
204, 2.839, 3.026, 1, 1
205, 2.800, 3.007, 1, 1
206, 2.817, 2.991, 1, 1
207, 2.820, 3.058, 1, 1
208, 2.852, 2.994, 1, 1
209, 2.875, 3.000, 1, 1
210, 2.942, 3.004, 1, 1
211, 2.868, 2.946, 1, 1
212, 2.858, 3.074, 1, 1
213, 2.723, 2.958, 1, 1
214, 2.829, 2.981, 1, 1
215, 2.775, 2.997, 1, 1
216, 2.952, 3.039, 1, 1
217, 2.778, 2.958, 1, 1
218, 2.739, 2.923, 1, 1
219, 2.878, 3.058, 1, 1
220, 2.817, 2.991, 1, 1
221, 2.826, 3.016, 1, 1
222, 2.858, 2.975, 1, 1
223, 2.852, 3.016, 1, 1
224, 2.755, 3.007, 1, 1
225, 2.833, 3.055, 1, 1
226, 2.817, 2.910, 1, 1
227, 2.755, 3.023, 1, 1
228, 2.868, 2.987, 1, 1
229, 2.804, 3.074, 1, 1
230, 2.791, 3.036, 1, 1
231, 2.829, 3.094, 1, 1
232, 2.852, 2.991, 1, 1
233, 2.868, 2.933, 1, 1
234, 2.852, 3.000, 1, 1
235, 2.871, 3.033, 1, 1
236, 2.829, 2.907, 1, 1
237, 2.791, 3.004, 1, 1
238, 2.817, 3.023, 1, 1
239, 2.891, 3.023, 1, 1
240, 2.849, 3.026, 1, 1
241, 2.852, 2.991, 1, 1
242, 2.904, 3.107, 1, 1
243, 2.810, 3.023, 1, 1
244, 2.852, 3.055, 1, 1
245, 2.884, 3.004, 1, 1
246, 2.820, 3.058, 1, 1
247, 2.833, 3.026, 1, 1
248, 2.878, 3.023, 1, 1
249, 2.768, 2.952, 1, 1
250, 2.894, 2.955, 1, 1
251, 2.868, 2.975, 1, 1
252, 2.781, 3.007, 1, 1
253, 2.878, 3.033, 1, 1
254, 2.749, 3.084, 1, 1
255, 2.907, 3.007, 1, 1
256, 2.681, 3.029, 1, 1
257, 2.855, 3.023, 1, 1
258, 2.881, 3.145, 1, 1
259, 2.852, 3.074, 1, 1
260, 2.929, 3.039, 1, 1
261, 2.817, 3.058, 1, 1
262, 2.826, 2.955, 1, 1
263, 2.765, 3.026, 1, 1
264, 2.849, 3.033, 1, 1
265, 2.887, 3.084, 1, 1
266, 2.852, 2.971, 1, 1
267, 2.749, 3.062, 1, 1
268, 2.817, 3.016, 1, 1
269, 2.829, 3.058, 1, 1
270, 2.842, 3.091, 1, 1
271, 2.817, 2.994, 1, 1
272, 2.775, 2.936, 1, 1
273, 2.868, 2.923, 1, 1
274, 2.817, 2.997, 1, 1
275, 2.755, 2.975, 1, 1
276, 2.797, 2.994, 1, 1
277, 2.833, 3.023, 1, 1
278, 2.900, 2.955, 1, 1
279, 2.820, 3.055, 1, 1
280, 2.920, 3.026, 1, 1
281, 2.878, 3.013, 1, 1
282, 2.913, 3.026, 1, 1
283, 2.852, 3.120, 1, 1
284, 2.817, 3.000, 1, 1
285, 2.826, 2.955, 1, 1
286, 2.746, 3.074, 1, 1
287, 2.817, 3.033, 1, 1
288, 2.913, 3.058, 1, 1
289, 2.842, 2.997, 1, 1
290, 2.887, 3.042, 1, 1
291, 2.891, 2.955, 1, 1
292, 2.878, 3.074, 1, 1
293, 2.833, 3.084, 1, 1
294, 2.868, 3.074, 1, 1
295, 2.820, 3.007, 1, 1
296, 2.900, 2.975, 1, 1
297, 2.820, 2.991, 1, 1
298, 2.878, 2.958, 1, 1
299, 2.817, 3.023, 1, 1
300, 2.791, 3.033, 1, 1
301, 2.797, 3.023, 1, 1
302, 2.829, 3.074, 1, 1
303, 2.871, 2.997, 1, 1
304, 2.894, 3.055, 1, 1
305, 2.871, 2.981, 1, 1
306, 2.878, 3.062, 1, 1
307, 2.855, 3.004, 1, 1
308, 2.807, 3.016, 1, 1
309, 2.875, 2.952, 1, 1
310, 2.817, 3.126, 1, 1
311, 2.807, 3.010, 1, 1
312, 2.868, 3.058, 1, 1
313, 2.794, 3.045, 1, 1
314, 2.920, 3.004, 1, 1
315, 2.900, 3.042, 1, 1
316, 2.791, 3.042, 1, 1
317, 2.749, 3.007, 1, 1
318, 2.820, 2.955, 1, 1
319, 2.781, 2.936, 1, 1
320, 2.849, 2.981, 1, 1
321, 2.717, 2.962, 1, 1
322, 2.852, 3.126, 1, 1
323, 2.817, 3.023, 1, 1
324, 2.842, 2.962, 1, 1
325, 2.871, 3.026, 1, 1
326, 2.810, 2.975, 1, 1
327, 2.794, 3.023, 1, 1
328, 2.752, 2.958, 1, 1
329, 2.826, 2.975, 1, 1
330, 2.810, 3.023, 1, 1
331, 2.852, 3.094, 1, 1
332, 2.904, 3.058, 1, 1
333, 2.878, 2.991, 1, 1
334, 2.775, 3.016, 1, 1
335, 2.833, 3.110, 1, 1
336, 2.913, 2.975, 1, 1
337, 2.781, 3.058, 1, 1
338, 2.855, 3.033, 1, 1
339, 2.923, 2.994, 1, 1
340, 2.833, 2.929, 1, 1
341, 2.881, 3.058, 1, 1
342, 2.820, 3.004, 1, 1
343, 2.849, 2.971, 1, 1
344, 2.813, 3.016, 1, 1
345, 2.868, 3.058, 1, 1
346, 2.904, 3.004, 1, 1
347, 2.871, 3.023, 1, 1
348, 2.791, 2.904, 1, 1
349, 2.849, 3.091, 1, 1
350, 2.817, 3.026, 1, 1
351, 2.868, 3.042, 1, 1
352, 2.781, 3.055, 1, 1
353, 2.852, 3.074, 1, 1
354, 2.871, 2.997, 1, 1
355, 2.833, 3.033, 1, 1
356, 2.907, 3.058, 1, 1
357, 2.858, 3.016, 1, 1
358, 2.878, 3.036, 1, 1
359, 2.810, 2.997, 1, 1
360, 2.926, 3.039, 1, 1
361, 2.829, 2.991, 1, 1
362, 2.826, 2.997, 1, 1
363, 2.833, 3.045, 1, 1
364, 2.800, 2.981, 1, 1
365, 2.871, 3.026, 1, 1
366, 2.878, 3.068, 1, 1
367, 2.804, 3.016, 1, 1
368, 2.829, 2.971, 1, 1
369, 2.852, 2.962, 1, 1
370, 2.842, 3.007, 1, 1
371, 2.817, 3.023, 1, 1
372, 2.878, 3.084, 1, 1
373, 2.817, 2.991, 1, 1
374, 2.852, 3.004, 1, 1
375, 2.952, 3.036, 1, 1
376, 2.746, 3.045, 1, 1
377, 2.800, 3.033, 1, 1
378, 2.826, 2.962, 1, 1
379, 2.804, 2.962, 1, 1
380, 2.768, 3.120, 1, 1
381, 2.849, 2.971, 1, 1
382, 2.862, 3.074, 1, 1
383, 2.826, 3.126, 1, 1
384, 2.817, 3.055, 1, 1
385, 2.746, 3.010, 1, 1
386, 2.852, 2.946, 1, 1
387, 2.926, 3.084, 1, 1
388, 2.713, 2.997, 1, 1
389, 2.791, 3.094, 1, 1
390, 2.817, 3.065, 1, 1
391, 2.817, 3.023, 1, 1
392, 2.929, 3.023, 1, 1
393, 2.752, 3.058, 1, 1
394, 2.871, 3.110, 1, 1
395, 2.817, 3.045, 1, 1
396, 2.817, 3.074, 1, 1
397, 2.817, 2.955, 1, 1
398, 2.826, 3.058, 1, 1
399, 2.794, 3.026, 1, 1
400, 2.794, 3.045, 1, 1
401, 2.855, 2.962, 1, 1
402, 2.804, 3.084, 1, 1
403, 2.778, 3.026, 1, 1
404, 2.829, 3.026, 1, 1
405, 2.920, 3.058, 1, 1
406, 2.817, 2.952, 1, 1
407, 2.794, 3.058, 1, 1
408, 2.929, 3.084, 1, 1
409, 2.820, 3.097, 1, 1
410, 2.800, 3.078, 1, 1
411, 2.852, 3.074, 1, 1
412, 2.849, 3.023, 1, 1
413, 2.852, 2.997, 1, 1
414, 2.842, 2.991, 1, 1
415, 2.739, 2.997, 1, 1
416, 2.875, 3.158, 1, 1
417, 2.852, 2.994, 1, 1
418, 2.820, 2.997, 1, 1
419, 2.823, 3.026, 1, 1
420, 2.736, 3.036, 1, 1
421, 2.788, 3.084, 1, 1
422, 2.946, 3.023, 1, 1
423, 2.810, 3.026, 1, 1
424, 2.894, 3.016, 1, 1
425, 2.842, 3.004, 1, 1
426, 2.855, 2.991, 1, 1
427, 2.800, 2.955, 1, 1
428, 2.826, 2.939, 1, 1
429, 2.800, 3.074, 1, 1
430, 2.904, 3.023, 1, 1
431, 2.913, 3.058, 1, 1
432, 2.810, 2.991, 1, 1
433, 2.833, 2.958, 1, 1
434, 2.852, 3.026, 1, 1
435, 2.849, 3.023, 1, 1
436, 2.778, 2.975, 1, 1
437, 2.878, 3.100, 1, 1
438, 2.894, 3.078, 1, 1
439, 2.817, 3.000, 1, 1
440, 2.823, 3.023, 1, 1
441, 2.852, 3.007, 1, 1
442, 2.917, 3.007, 1, 1
443, 2.775, 2.955, 1, 1
444, 2.904, 3.049, 1, 1
445, 2.820, 3.020, 1, 1
446, 2.858, 2.955, 1, 1
447, 2.852, 3.023, 1, 1
448, 2.778, 3.033, 1, 1
449, 2.858, 3.023, 1, 1
450, 2.817, 2.923, 1, 1
451, 2.829, 3.010, 1, 1
452, 2.913, 3.007, 1, 1
453, 2.849, 3.023, 1, 1
454, 2.749, 3.026, 1, 1
455, 2.778, 2.955, 1, 1
456, 2.817, 3.062, 1, 1
457, 2.768, 3.033, 1, 1
458, 2.868, 3.016, 1, 1
459, 2.775, 2.994, 1, 1
460, 2.752, 2.942, 1, 1
461, 2.817, 2.942, 1, 1
462, 2.817, 2.971, 1, 1
463, 2.794, 2.991, 1, 1
464, 2.829, 2.923, 1, 1
465, 2.868, 3.020, 1, 1
466, 2.826, 3.033, 1, 1
467, 2.800, 2.994, 1, 1
468, 2.849, 3.055, 1, 1
469, 2.878, 2.955, 1, 1
470, 2.846, 3.000, 1, 1
471, 2.765, 3.062, 1, 1
472, 2.878, 3.149, 1, 1
473, 2.913, 2.958, 1, 1
474, 2.807, 3.078, 1, 1
475, 2.752, 3.033, 1, 1
476, 2.904, 3.020, 1, 1
477, 2.852, 3.033, 1, 1
478, 2.813, 3.058, 1, 1
479, 2.826, 3.036, 1, 1
480, 2.855, 3.023, 1, 1
481, 2.739, 3.016, 1, 1
482, 2.807, 3.136, 1, 1
483, 2.929, 3.065, 1, 1
484, 2.839, 2.955, 1, 1
485, 2.852, 3.033, 1, 1
486, 2.804, 3.058, 1, 1
487, 2.868, 3.023, 1, 1
488, 2.852, 2.981, 1, 1
489, 2.868, 3.074, 1, 1
490, 2.739, 3.007, 1, 1
491, 2.804, 3.020, 1, 1
492, 2.833, 3.071, 1, 1
493, 2.810, 2.975, 1, 1
494, 2.878, 3.016, 1, 1
495, 2.881, 3.026, 1, 1
496, 2.778, 3.026, 1, 1
497, 2.858, 3.023, 1, 1
498, 2.849, 2.987, 1, 1
499, 2.810, 3.058, 1, 1
500, 2.904, 3.033, 1, 1
501, 2.939, 3.016, 1, 1
502, 2.852, 2.997, 1, 1
503, 2.858, 3.078, 1, 1
504, 2.791, 3.016, 1, 1
505, 2.920, 2.971, 1, 1
506, 2.800, 3.107, 1, 1
507, 2.878, 2.958, 1, 1
508, 2.858, 2.962, 1, 1
509, 2.852, 3.062, 1, 1
510, 2.913, 2.923, 1, 1
511, 2.791, 3.023, 1, 1
512, 2.913, 3.055, 1, 1
513, 2.791, 3.033, 1, 1
514, 2.929, 2.955, 1, 1
515, 2.817, 3.074, 1, 1
516, 2.817, 3.023, 1, 1
517, 2.852, 3.036, 1, 1
518, 2.820, 3.058, 1, 1
519, 2.746, 3.023, 1, 1
520, 2.775, 3.033, 1, 1
521, 2.817, 2.910, 1, 1
522, 2.887, 3.023, 1, 1
523, 2.768, 3.058, 1, 1
524, 2.852, 3.023, 1, 1
525, 2.852, 3.023, 1, 1
526, 2.852, 3.084, 1, 1
527, 2.878, 3.084, 1, 1
528, 2.955, 2.997, 1, 1
529, 2.913, 2.994, 1, 1
530, 2.817, 2.955, 1, 1
531, 2.701, 3.023, 1, 1
532, 2.755, 2.946, 1, 1
533, 2.868, 3.145, 1, 1
534, 2.968, 3.016, 1, 1
535, 2.875, 3.126, 1, 1
536, 2.817, 2.942, 1, 1
537, 2.862, 3.058, 1, 1
538, 2.791, 2.991, 1, 1
539, 2.852, 2.949, 1, 1
540, 2.839, 3.055, 1, 1
541, 2.817, 2.955, 1, 1
542, 2.810, 3.045, 1, 1
543, 2.781, 3.026, 1, 1
544, 2.878, 2.962, 1, 1
545, 2.839, 3.058, 1, 1
546, 2.871, 3.016, 1, 1
547, 2.839, 2.910, 1, 1
548, 2.755, 3.074, 1, 1
549, 2.871, 3.016, 1, 1
550, 2.817, 3.036, 1, 1
551, 2.817, 3.026, 1, 1
552, 2.852, 3.033, 1, 1
553, 2.810, 3.023, 1, 1
554, 2.878, 3.058, 1, 1
555, 2.800, 2.997, 1, 1
556, 2.826, 2.984, 1, 1
557, 2.791, 2.971, 1, 1
558, 2.826, 2.975, 1, 1
559, 2.810, 3.016, 1, 1
560, 2.871, 3.007, 1, 1
561, 2.817, 3.023, 1, 1
562, 2.810, 3.016, 1, 1
563, 2.784, 3.033, 1, 1
564, 2.852, 3.074, 1, 1
565, 2.858, 3.033, 1, 1
566, 2.842, 3.023, 1, 1
567, 2.865, 3.058, 1, 1
568, 2.852, 2.981, 1, 1
569, 2.778, 3.058, 1, 1
570, 2.755, 3.016, 1, 1
571, 2.755, 3.091, 1, 1
572, 2.810, 3.049, 1, 1
573, 2.794, 3.033, 1, 1
574, 2.904, 3.087, 1, 1
575, 2.749, 3.023, 1, 1
576, 2.778, 3.033, 1, 1
577, 2.852, 3.036, 1, 1
578, 2.726, 2.991, 1, 1
579, 2.768, 3.016, 1, 1
580, 2.852, 3.036, 1, 1
581, 2.778, 3.033, 1, 1
582, 2.971, 3.055, 1, 1
583, 2.862, 3.062, 1, 1
584, 2.755, 2.946, 1, 1
585, 2.858, 3.065, 1, 1
586, 2.862, 2.897, 1, 1
587, 2.868, 2.962, 1, 1
588, 2.833, 3.016, 1, 1
589, 2.878, 3.120, 1, 1
590, 2.749, 2.991, 1, 1
591, 2.826, 2.991, 1, 1
592, 2.849, 3.078, 1, 1
593, 2.817, 2.962, 1, 1
594, 2.939, 3.161, 1, 1
595, 2.826, 3.004, 1, 1
596, 2.878, 2.923, 1, 1
597, 2.781, 3.033, 1, 1
598, 2.858, 2.958, 1, 1
599, 2.804, 3.016, 1, 1
600, 2.697, 3.120, 1, 1
601, 2.897, 2.907, 1, 1
602, 2.852, 3.081, 1, 1
603, 2.797, 3.026, 1, 1
604, 2.878, 3.158, 1, 1
605, 2.755, 3.000, 1, 1
606, 2.817, 2.997, 1, 1
607, 2.839, 2.910, 1, 1
608, 2.691, 3.039, 1, 1
609, 2.858, 3.026, 1, 1
610, 2.852, 2.962, 1, 1
611, 2.688, 3.016, 1, 1
612, 2.833, 3.016, 1, 1
613, 2.704, 3.023, 1, 1
614, 2.913, 3.084, 1, 1
615, 2.894, 2.991, 1, 1
616, 2.784, 2.997, 1, 1
617, 2.817, 3.016, 1, 1
618, 2.817, 2.946, 1, 1
619, 2.852, 3.062, 1, 1
620, 2.858, 3.055, 1, 1
621, 2.810, 2.971, 1, 1
622, 2.817, 2.994, 1, 1
623, 2.904, 3.055, 1, 1
624, 2.817, 3.023, 1, 1
625, 2.765, 3.058, 1, 1
626, 2.894, 2.991, 1, 1
627, 2.817, 3.110, 1, 1
628, 2.829, 3.136, 1, 1
629, 2.797, 3.023, 1, 1
630, 2.887, 3.039, 1, 1
631, 2.871, 3.036, 1, 1
632, 2.849, 2.958, 1, 1
633, 2.810, 3.007, 1, 1
634, 2.817, 2.997, 1, 1
635, 2.878, 3.023, 1, 1
636, 2.813, 3.055, 1, 1
637, 2.878, 3.062, 1, 1
638, 2.868, 3.007, 1, 1
639, 2.829, 3.058, 1, 1
640, 2.800, 3.016, 1, 1
641, 2.900, 3.055, 1, 1
642, 2.855, 3.000, 1, 1
643, 2.871, 3.016, 1, 1
644, 2.817, 2.962, 1, 1
645, 2.849, 3.074, 1, 1
646, 2.817, 3.023, 1, 1
647, 2.878, 3.084, 1, 1
648, 2.788, 2.975, 1, 1
649, 2.852, 2.955, 1, 1
650, 2.833, 2.920, 1, 1
651, 2.784, 3.055, 1, 1
652, 2.900, 3.033, 1, 1
653, 2.852, 3.049, 1, 1
654, 2.836, 3.107, 1, 1
655, 2.852, 3.107, 1, 1
656, 2.858, 3.045, 1, 1
657, 2.920, 2.971, 1, 1
658, 2.904, 2.955, 1, 1
659, 2.781, 3.010, 1, 1
660, 2.852, 2.920, 1, 1
661, 2.858, 2.994, 1, 1
662, 2.852, 2.975, 1, 1
663, 2.768, 3.036, 1, 1
664, 2.755, 2.994, 1, 1
665, 2.852, 2.991, 1, 1
666, 2.713, 2.933, 1, 1
667, 2.752, 3.004, 1, 1
668, 2.817, 3.007, 1, 1
669, 2.849, 2.991, 1, 1
670, 2.820, 3.026, 1, 1
671, 2.826, 2.958, 1, 1
672, 2.955, 3.045, 1, 1
673, 2.852, 3.062, 1, 1
674, 2.884, 3.033, 1, 1
675, 2.839, 3.023, 1, 1
676, 2.752, 3.074, 1, 1
677, 2.878, 3.023, 1, 1
678, 2.755, 2.975, 1, 1
679, 2.804, 2.958, 1, 1
680, 2.913, 3.023, 1, 1
681, 2.791, 2.946, 1, 1
682, 2.855, 2.933, 1, 1
683, 2.791, 3.023, 1, 1
684, 2.878, 3.020, 1, 1
685, 2.752, 3.026, 1, 1
686, 2.868, 3.000, 1, 1
687, 2.826, 2.958, 1, 1
688, 2.791, 3.055, 1, 1
689, 2.913, 3.055, 1, 1
690, 2.913, 3.091, 1, 1
691, 2.794, 2.997, 1, 1
692, 2.749, 3.007, 1, 1
693, 2.820, 3.058, 1, 1
694, 2.778, 3.120, 1, 1
695, 2.971, 2.991, 1, 1
696, 2.829, 2.962, 1, 1
697, 2.749, 3.016, 1, 1
698, 2.878, 3.100, 1, 1
699, 2.800, 3.036, 1, 1
700, 2.817, 2.904, 1, 1
701, 2.733, 3.058, 1, 1
702, 2.797, 2.929, 1, 1
703, 2.794, 3.058, 1, 1
704, 2.862, 2.997, 1, 1
705, 2.884, 3.058, 1, 1
706, 2.865, 2.994, 1, 1
707, 2.849, 3.033, 1, 1
708, 2.810, 3.016, 1, 1
709, 2.865, 3.107, 1, 1
710, 2.891, 3.058, 1, 1
711, 2.791, 2.971, 1, 1
712, 2.862, 3.058, 1, 1
713, 2.846, 2.994, 1, 1
714, 2.749, 3.016, 1, 1
715, 2.765, 3.026, 1, 1
716, 2.813, 2.962, 1, 1
717, 2.781, 3.129, 1, 1
718, 2.817, 2.958, 1, 1
719, 2.813, 2.975, 1, 1
720, 2.894, 2.994, 1, 1
721, 2.775, 3.007, 1, 1
722, 2.768, 2.997, 1, 1
723, 2.749, 3.058, 1, 1
724, 2.820, 2.936, 1, 1
725, 2.829, 2.981, 1, 1
726, 2.752, 2.884, 1, 1
727, 2.820, 3.016, 1, 1
728, 2.833, 2.971, 1, 1
729, 2.826, 3.020, 1, 1
730, 2.900, 3.023, 1, 1
731, 2.765, 3.058, 1, 1
732, 2.878, 3.007, 1, 1
733, 2.817, 3.058, 1, 1
734, 2.800, 3.058, 1, 1
735, 2.800, 2.997, 1, 1
736, 2.862, 3.023, 1, 1
737, 2.768, 3.058, 1, 1
738, 2.849, 3.033, 1, 1
739, 2.833, 3.023, 1, 1
740, 2.833, 3.074, 1, 1
741, 2.878, 3.033, 1, 1
742, 2.894, 3.007, 1, 1
743, 2.817, 3.007, 1, 1
744, 2.810, 3.016, 1, 1
745, 2.891, 3.039, 1, 1
746, 2.791, 3.036, 1, 1
747, 2.858, 3.033, 1, 1
748, 2.942, 2.971, 1, 1
749, 2.875, 2.991, 1, 1
750, 2.904, 3.126, 1, 1
751, 2.858, 3.023, 1, 1
752, 2.868, 2.997, 1, 1
753, 2.868, 3.016, 1, 1
754, 2.858, 2.920, 1, 1
755, 2.829, 3.074, 1, 1
756, 2.775, 3.078, 1, 1
757, 2.755, 3.023, 1, 1
758, 2.849, 3.042, 1, 1
759, 2.904, 2.971, 1, 1
760, 2.800, 2.997, 1, 1
761, 2.817, 2.971, 1, 1
762, 2.820, 2.942, 1, 1
763, 2.820, 3.074, 1, 1
764, 2.817, 3.091, 1, 1
765, 2.829, 3.058, 1, 1
766, 2.823, 3.007, 1, 1
767, 2.842, 2.962, 1, 1
768, 2.868, 2.997, 1, 1
769, 2.826, 3.007, 1, 1
770, 2.755, 2.991, 1, 1
771, 2.788, 3.058, 1, 1
772, 2.839, 2.962, 1, 1
773, 2.791, 3.010, 1, 1
774, 2.913, 3.033, 1, 1
775, 2.781, 2.971, 1, 1
776, 2.868, 3.084, 1, 1
